    1    1   0.1166667
    1    2  -0.0966667
    2    1  -0.4333333
    2    2  -0.4533333
    3    1  -0.0233333
    3    2  -0.0800000
    4    1  -0.7200000
    4    2  -0.2833333
    5    1   0.2500000
    5    2   0.9333333
    6    1   0.3866667
    6    2   0.3133333
    7    1   0.0833333
    7    2  -0.3733333
    8    1   0.4066667
    8    2  -0.7066667
    9    1  -0.4800000
    9    2  -0.8866667
   10    1  -0.8233334
   10    2  -0.6300000
   11    1   0.8633333
   11    2  -0.7266667
   12    1   0.4766667
   12    2   0.3500000
   13    1   0.4533333
   13    2   0.9066667
   14    1  -0.8333334
   14    2  -0.6566667
   15    1  -0.5166667
   15    2  -0.5866667
   16    1  -0.4166667
   16    2  -0.8733333
   17    1  -0.5366667
   17    2   0.7366667
   18    1  -0.9500000
   18    2   0.3900000
   19    1   0.6533334
   19    2   0.7900000
   20    1   0.1033333
   20    2   0.1066667
   21    1   0.7433333
   21    2   0.0200000
   22    1   0.3933333
   22    2   0.4500000
   23    1   0.5766667
   23    2   0.3100000
   24    1  -0.5500000
   24    2  -0.8300000
   25    1  -0.5333334
   25    2  -0.7633334
   26    1  -0.2100000
   26    2  -0.6200000
   27    1  -0.5466667
   27    2  -0.7900000
   28    1   0.3533334
   28    2  -0.9266667
   29    1  -0.0533333
   29    2  -0.9500000
   30    1  -0.2500000
   30    2   0.2366667
   31    1   0.8700000
   31    2   0.6066667
   32    1   0.4500000
   32    2  -0.2200000
   33    1   0.1266667
   33    2  -0.0266667
   34    1   0.6366667
   34    2  -0.1633333
   35    1  -0.3233334
   35    2  -0.0666667
   36    1  -0.0533333
   36    2  -0.1100000
   37    1   0.3566667
   37    2   0.1600000
   38    1   0.8566667
   38    2   0.0666667
   39    1   0.3600000
   39    2  -0.1866667
   40    1   0.9733334
   40    2   0.5366667
   41    1   0.5466667
   41    2  -0.4566667
   42    1  -0.2566667
   42    2   0.1200000
   43    1  -0.2433333
   43    2  -0.4300000
   44    1   0.3500000
   44    2  -0.8233334
   45    1   0.2500000
   45    2   0.4766667
   46    1  -0.5233334
   46    2  -0.6900000
   47    1   0.0200000
   47    2   0.6133333
   48    1  -0.3766667
   48    2   0.0200000
   49    1   0.5633333
   49    2  -0.7233334
   50    1   0.2700000
   50    2  -0.2666667
   51    1   0.7100000
   51    2  -0.8800000
   52    1   0.7366667
   52    2  -0.8900000
   53    1   0.5633333
   53    2  -0.8433334
   54    1  -0.6266667
   54    2   0.2133333
   55    1  -0.1066667
   55    2  -0.6466667
   56    1   0.5000000
   56    2  -0.0666667
   57    1   0.2866667
   57    2   0.7333333
   58    1   0.0000000
   58    2   0.1633333
   59    1  -0.8900000
   59    2   0.7333333
   60    1  -0.4933333
   60    2  -0.3833334
   61    1  -0.9800000
   61    2  -0.4633333
   62    1   0.2000000
   62    2  -0.3566667
   63    1  -0.9433333
   63    2   0.3800000
   64    1  -0.7266667
   64    2   0.6266667
   65    1   0.2633334
   65    2  -0.3233334
   66    1  -0.4166667
   66    2  -0.3000000
   67    1  -0.2966667
   67    2   0.8533334
   68    1   0.6933333
   68    2  -0.4200000
   69    1  -0.7966667
   69    2  -0.6100000
   70    1  -0.0233333
   70    2  -0.7500000
   71    1   0.5266667
   71    2   0.4066667
   72    1  -0.6433334
   72    2  -0.1200000
   73    1   0.5133333
   73    2  -0.4400000
   74    1  -0.5400000
   74    2  -0.2100000
   75    1   0.5233334
   75    2   1.0000000
   76    1   0.9066667
   76    2   0.5233334
   77    1  -0.5666667
   77    2   0.3566667
   78    1  -0.0666667
   78    2  -0.1400000
   79    1   0.5066667
   79    2   0.2866667
   80    1  -0.6933333
   80    2   0.6366667
   81    1   0.0566667
   81    2  -0.4233333
   82    1   0.7966667
   82    2   0.5666667
   83    1   0.5033333
   83    2   0.2400000
   84    1   0.3833334
   84    2  -0.0666667
   85    1  -0.5966667
   85    2  -0.2866667
   86    1  -0.9433333
   86    2  -0.8100000
   87    1   0.0666667
   87    2  -0.0066667
   88    1  -0.5066667
   88    2   0.3300000
   89    1  -0.3633333
   89    2   0.1433333
   90    1  -0.7900000
   90    2   0.3666667
   91    1  -0.2600000
   91    2   0.0200000
   92    1  -0.2033333
   92    2  -0.3900000
   93    1  -0.0300000
   93    2   0.5833334
   94    1   0.3300000
   94    2   0.6033334
   95    1  -0.9233333
   95    2  -0.7200000
   96    1   0.4733334
   96    2   0.7400000
   97    1  -0.6366667
   97    2  -0.4733334
   98    1   0.3233334
   98    2  -0.6400000
   99    1   0.8000000
   99    2  -0.2800000
  100    1   0.2700000
  100    2  -0.7633334
  101    1   0.2966667
  101    2  -0.4133334
  102    1   0.5800000
  102    2  -0.1633333
  103    1  -0.2066667
  103    2   0.2100000
  104    1   0.8666667
  104    2   0.4933333
  105    1  -0.8166667
  105    2   0.6800000
  106    1   0.2066667
  106    2   0.4833333
  107    1   0.0533333
  107    2   0.7600000
  108    1  -0.7766667
  108    2  -0.6966667
  109    1   0.9866667
  109    2  -0.3466667
  110    1   0.4033333
  110    2  -0.4766667
  111    1  -0.5500000
  111    2   0.5233334
  112    1  -0.4466667
  112    2   0.4000000
  113    1  -0.9533334
  113    2   0.1333333
  114    1  -0.0366667
  114    2  -0.6400000
  115    1   0.5066667
  115    2  -0.6066667
  116    1  -0.5900000
  116    2  -0.2166667
  117    1   0.9033334
  117    2   0.4633333
  118    1   0.4366667
  118    2  -0.5433334
  119    1  -0.5533333
  119    2  -0.0033333
  120    1   0.0966667
  120    2   0.6466667
  121    1   0.4633333
  121    2   0.7533333
  122    1   0.8166667
  122    2   0.6633334
  123    1  -0.8733333
  123    2  -0.0266667
  124    1   0.4100000
  124    2  -0.6433334
  125    1  -0.5266667
  125    2  -0.9533334
  126    1  -0.9533334
  126    2   0.6166667
  127    1   0.3833334
  127    2  -0.3633333
  128    1  -0.5666667
  128    2  -0.5700000
  129    1   0.0466667
  129    2  -0.9133334
  130    1   0.6400000
  130    2   0.8733333
  131    1  -0.8900000
  131    2  -0.0466667
  132    1   0.2033333
  132    2   0.1766667
  133    1  -0.6833333
  133    2  -0.3466667
  134    1   0.2866667
  134    2  -0.0033333
  135    1   0.5666667
  135    2  -0.2500000
  136    1   0.6400000
  136    2   0.4866667
  137    1  -0.2033333
  137    2   0.5433334
  138    1  -0.1166667
  138    2  -0.3366667
  139    1   0.6233333
  139    2   0.3600000
  140    1   0.4133334
  140    2  -0.2700000
  141    1   0.2233333
  141    2   0.4400000
  142    1  -0.5500000
  142    2   0.4900000
  143    1  -0.9100000
  143    2   0.6400000
  144    1  -0.7100000
  144    2   0.7100000
  145    1   0.0100000
  145    2  -0.2900000
  146    1  -0.3633333
  146    2  -0.3166667
  147    1   0.6733333
  147    2  -0.0933333
  148    1  -0.6833333
  148    2   0.4733334
  149    1  -0.8366667
  149    2  -0.4200000
  150    1   0.1500000
  150    2   0.1933333
  151    1   0.1833333
  151    2  -0.4900000
  152    1   0.9300000
  152    2   0.1333333
  153    1  -0.2266667
  153    2  -0.5400000
  154    1  -0.1033333
  154    2   0.6733333
  155    1   0.6100000
  155    2   0.4100000
  156    1  -0.9833333
  156    2  -0.9466667
  157    1   0.8533334
  157    2  -0.7333333
  158    1   0.3700000
  158    2   0.0966667
  159    1  -0.9100000
  159    2  -0.5200000
  160    1  -0.4133334
  160    2   0.2266667
  161    1  -0.1200000
  161    2   0.7100000
  162    1   0.3000000
  162    2   0.2733333
  163    1   0.7300000
  163    2  -0.9066667
  164    1  -0.2166667
  164    2   0.7133334
  165    1  -0.3533334
  165    2   0.8033333
  166    1   0.8200000
  166    2  -0.0066667
  167    1  -0.7133334
  167    2   0.7733334
  168    1   0.3600000
  168    2   0.5133333
  169    1   0.7800000
  169    2   0.0300000
  170    1   0.7966667
  170    2   0.1200000
  171    1   0.5900000
  171    2   0.8133333
  172    1   0.6900000
  172    2  -0.6900000
  173    1  -0.9900000
  173    2  -0.4866667
  174    1   0.3466667
  174    2   0.0433333
  175    1  -0.1433333
  175    2   0.7100000
  176    1   0.2066667
  176    2   0.9133334
  177    1   0.6100000
  177    2   0.9033334
  178    1   0.7400000
  178    2   0.8866667
  179    1   0.2333333
  179    2  -0.1100000
  180    1  -0.4166667
  180    2   0.2066667
  181    1   0.8733333
  181    2  -0.6400000
  182    1   0.5433334
  182    2  -0.8500000
  183    1   0.6933333
  183    2  -0.0233333
  184    1   0.6666667
  184    2   0.7300000
  185    1   0.9966667
  185    2   0.3666667
  186    1   0.3966667
  186    2   0.4866667
  187    1   0.0933333
  187    2   0.7033334
  188    1   0.3533334
  188    2   0.6133333
  189    1   0.7233334
  189    2   0.2500000
  190    1  -0.7000000
  190    2   0.1266667
  191    1   0.3766667
  191    2   0.7233334
  192    1  -0.9500000
  192    2  -0.3033333
  193    1  -0.5433334
  193    2   0.4766667
  194    1  -0.3600000
  194    2   0.0500000
  195    1  -0.0500000
  195    2   0.5800000
  196    1  -0.7800000
  196    2   0.5900000
  197    1   0.5300000
  197    2   0.5233334
  198    1   0.5266667
  198    2   0.3066667
  199    1   0.1366667
  199    2  -0.0433333
  200    1  -0.9000000
  200    2  -0.5566667
  201    1  -0.7000000
  201    2   0.5266667
  202    1   0.2400000
  202    2  -0.8166667
  203    1  -0.5233334
  203    2   0.9366667
  204    1  -0.4533333
  204    2  -0.2533333
  205    1  -0.0400000
  205    2   0.0566667
  206    1  -0.4433334
  206    2  -0.9533334
  207    1   0.1500000
  207    2   0.5200000
  208    1   0.3233334
  208    2  -0.2533333
  209    1   0.5600000
  209    2  -0.2466667
  210    1  -0.7866667
  210    2   0.5800000
  211    1   0.7133334
  211    2   0.3533334
  212    1   0.1200000
  212    2  -0.6566667
  213    1   0.1500000
  213    2   0.9800000
  214    1   0.6166667
  214    2  -0.8700000
  215    1   0.4033333
  215    2   0.6666667
  216    1  -0.7433333
  216    2  -0.1133333
  217    1  -0.5900000
  217    2  -0.9000000
  218    1  -0.7233334
  218    2  -0.5800000
  219    1   0.0133333
  219    2   0.1066667
  220    1   0.5633333
  220    2  -0.4833333
  221    1   0.2100000
  221    2  -0.2366667
  222    1   0.9833333
  222    2   0.3400000
  223    1  -0.3300000
  223    2  -0.6566667
  224    1  -0.4433334
  224    2   0.9833333
  225    1  -0.1000000
  225    2   0.6800000
  226    1  -0.3200000
  226    2   0.7700000
  227    1   0.6000000
  227    2  -0.1266667
  228    1   0.8400000
  228    2   0.7966667
  229    1  -0.7300000
  229    2   0.9300000
  230    1   0.5000000
  230    2  -0.3166667
  231    1   0.7466667
  231    2  -0.4833333
  232    1   0.0900000
  232    2   0.5733333
  233    1   0.5900000
  233    2  -0.2666667
  234    1   0.4866667
  234    2  -0.4966667
  235    1   0.1833333
  235    2  -0.4266667
  236    1   0.3633333
  236    2   0.9566667
  237    1  -0.2466667
  237    2  -0.2733333
  238    1  -0.0266667
  238    2   0.2533333
  239    1   0.7766667
  239    2   0.6433334
  240    1   0.7200000
  240    2   0.2633334
  241    1   0.1533333
  241    2  -0.4200000
  242    1   0.7133334
  242    2   0.4000000
  243    1   0.7133334
  243    2  -0.1166667
  244    1   0.1966667
  244    2  -0.7800000
  245    1  -0.2700000
  245    2   0.2000000
  246    1   0.3700000
  246    2   0.2033333
  247    1   0.8766667
  247    2  -0.7100000
  248    1   0.5500000
  248    2   0.5100000
  249    1  -0.1166667
  249    2   0.0133333
  250    1   0.4433334
  250    2   0.0900000
  251    1  -0.7100000
  251    2   0.7833334
  252    1  -0.5100000
  252    2  -0.6600000
  253    1   0.2700000
  253    2  -0.7366667
  254    1   0.9233333
  254    2  -0.0366667
  255    1  -0.4800000
  255    2  -0.1966667
  256    1   0.6133333
  256    2   0.5933334
  257    1   0.6033334
  257    2   0.2000000
  258    1   0.7933334
  258    2  -0.4066667
  259    1  -0.8266667
  259    2   0.6300000
  260    1   0.6300000
  260    2   0.1400000
  261    1   0.3300000
  261    2   0.6733333
  262    1   0.3833334
  262    2   0.6266667
  263    1  -0.2000000
  263    2  -0.6566667
  264    1   0.5800000
  264    2   0.2666667
  265    1  -0.4866667
  265    2   0.3300000
  266    1  -0.0266667
  266    2  -0.4233333
  267    1   0.0033333
  267    2  -0.0866667
  268    1   0.9800000
  268    2  -0.4666667
  269    1  -0.2566667
  269    2  -0.7366667
  270    1   0.2766667
  270    2  -0.1633333
  271    1   0.9333333
  271    2  -0.6566667
  272    1  -0.9866667
  272    2   0.9400000
  273    1   0.1733333
  273    2   0.0800000
  274    1  -0.2966667
  274    2  -0.0700000
  275    1   0.4133334
  275    2  -0.9300000
  276    1  -0.7866667
  276    2   0.0600000
  277    1  -0.1066667
  277    2  -0.2400000
  278    1   0.2233333
  278    2  -0.8866667
  279    1   0.4700000
  279    2   0.8033333
  280    1   0.2766667
  280    2  -0.3100000
  281    1   0.2833333
  281    2  -0.7900000
  282    1  -0.0200000
  282    2   0.0533333
  283    1  -0.8733333
  283    2   0.1800000
  284    1   0.6500000
  284    2  -0.3500000
