    1    1  -0.7333333
    1    2  -0.4300000
    2    1  -0.1266667
    2    2   0.6733333
    3    1   0.3366667
    3    2  -0.1700000
    4    1   0.3466667
    4    2  -0.1400000
    5    1   0.6800000
    5    2   0.8733333
    6    1   0.9933333
    6    2  -0.2300000
    7    1   0.3833334
    7    2  -0.3633333
    8    1  -0.0666667
    8    2  -0.3966667
    9    1  -0.5000000
    9    2  -0.7066667
   10    1  -0.4800000
   10    2   0.4200000
   11    1   0.9866667
   11    2  -0.6400000
   12    1   0.7466667
   12    2  -0.3166667
   13    1  -0.0533333
   13    2   0.2900000
   14    1   0.2833333
   14    2  -0.4866667
   15    1   0.9600000
   15    2  -0.5933334
   16    1   0.0966667
   16    2  -0.2933334
   17    1  -0.7800000
   17    2  -0.8500000
   18    1   0.0266667
   18    2  -0.7900000
   19    1   0.2466667
   19    2   0.6500000
   20    1  -0.3333333
   20    2   0.5033333
   21    1  -0.9900000
   21    2  -0.4066667
   22    1   0.4466667
   22    2   0.1000000
   23    1  -0.7700000
   23    2   0.1666667
   24    1   0.2233333
   24    2  -0.7266667
   25    1   0.0900000
   25    2  -0.2800000
   26    1   0.0866667
   26    2  -0.1000000
   27    1   0.0333333
   27    2  -0.0533333
   28    1   0.5333334
   28    2  -0.0666667
   29    1  -0.4166667
   29    2   0.4600000
   30    1   0.8700000
   30    2  -0.0300000
   31    1   0.4866667
   31    2  -0.8233334
   32    1   0.4600000
   32    2   0.3500000
   33    1   0.4766667
   33    2  -0.0700000
   34    1  -0.8400000
   34    2  -0.7933334
   35    1   0.4933333
   35    2  -0.9466667
   36    1  -0.3466667
   36    2   0.7833334
   37    1   0.1266667
   37    2  -0.6466667
   38    1  -0.6633334
   38    2  -0.2933334
   39    1   0.3433333
   39    2   0.2533333
   40    1  -0.3566667
   40    2   0.3400000
   41    1   0.0666667
   41    2   0.6233333
   42    1   0.5800000
   42    2   0.8300000
   43    1  -0.3433333
   43    2  -0.2833333
   44    1   0.0500000
   44    2   0.6933333
   45    1   0.8100000
   45    2  -0.6033334
   46    1   0.7066667
   46    2  -0.8133333
   47    1   0.2933334
   47    2  -0.3333333
   48    1   0.8300000
   48    2   0.3700000
   49    1  -0.9133334
   49    2   0.3000000
   50    1  -0.2766667
   50    2  -0.4500000
   51    1   0.0266667
   51    2  -0.1166667
   52    1  -0.5900000
   52    2  -0.9733334
   53    1   0.9833333
   53    2   0.2200000
   54    1  -0.5866667
   54    2   0.1433333
   55    1  -0.0300000
   55    2   0.7100000
   56    1   0.2333333
   56    2   0.5400000
   57    1   0.4633333
   57    2  -0.9400000
   58    1  -0.5166667
   58    2   0.4633333
   59    1  -0.7633334
   59    2   0.9200000
   60    1   0.3100000
   60    2   0.2966667
   61    1  -0.9166667
   61    2   0.6233333
   62    1   0.2266667
   62    2  -0.7933334
   63    1  -0.3133333
   63    2  -0.1200000
   64    1   0.3533334
   64    2  -0.9133334
