    1    1  -0.0333333
    1    2   0.1600000
    2    1   0.1233333
    2    2   0.4500000
    3    1   0.6966667
    3    2  -0.9633334
    4    1   0.0866667
    4    2  -0.1033333
    5    1  -0.4466667
    5    2  -0.0933333
    6    1  -0.2800000
    6    2   0.8000000
    7    1   0.2266667
    7    2   0.1033333
    8    1  -0.4433334
    8    2  -0.5366667
    9    1  -0.7200000
    9    2   0.3200000
   10    1  -0.7600000
   10    2  -0.0533333
   11    1  -0.2466667
   11    2   0.4366667
   12    1   0.8733333
   12    2   0.8966667
   13    1  -0.1666667
   13    2  -0.6166667
   14    1  -0.3366667
   14    2   0.5300000
   15    1  -0.2633334
   15    2  -0.9066667
   16    1   0.4933333
   16    2   0.7800000
   17    1   0.3666667
   17    2   0.8066667
   18    1  -0.3333333
   18    2   0.4833333
   19    1  -0.2366667
   19    2  -0.5566667
   20    1  -0.5100000
   20    2  -0.6700000
   21    1  -0.0600000
   21    2   0.1233333
   22    1  -0.5100000
   22    2   0.5533333
   23    1  -0.1533333
   23    2  -0.1133333
   24    1   0.6366667
   24    2  -0.8766667
   25    1   0.9433333
   25    2   0.2900000
   26    1  -0.6800000
   26    2   0.5033333
   27    1  -0.8600000
   27    2  -0.5566667
   28    1  -0.2000000
   28    2  -0.8866667
   29    1   0.7200000
   29    2   0.2766667
   30    1   0.0266667
   30    2  -0.3866667
   31    1   0.1033333
   31    2  -0.5666667
   32    1   0.0866667
   32    2   1.0000000
   33    1  -0.7400000
   33    2  -0.9866667
   34    1   0.2233333
   34    2  -0.3633333
   35    1   0.4066667
   35    2  -0.8366667
   36    1  -0.9366667
   36    2   0.6700000
   37    1   0.5700000
   37    2   0.9433333
   38    1  -0.7133334
   38    2   0.4733334
   39    1  -0.6300000
   39    2  -0.4766667
   40    1  -0.1000000
   40    2   0.3933333
   41    1  -0.9200000
   41    2  -0.6800000
   42    1  -0.4066667
   42    2   0.6933333
   43    1   0.8133333
   43    2   0.6666667
   44    1  -0.6733333
   44    2   0.4433334
   45    1   0.2300000
   45    2  -0.3966667
   46    1  -0.9333333
   46    2  -0.4966667
   47    1  -0.9433333
   47    2  -0.6533334
   48    1   0.7466667
   48    2   0.7366667
   49    1   0.9333333
   49    2   0.9100000
   50    1   0.8900000
   50    2   0.4800000
   51    1  -0.1700000
   51    2   0.7466667
   52    1   0.4433334
   52    2  -0.6133333
   53    1   0.1266667
   53    2   0.4033333
   54    1   0.5766667
   54    2  -0.3133333
   55    1  -0.2166667
   55    2   0.8266667
   56    1   0.6766667
   56    2   0.5666667
   57    1   0.0633333
   57    2  -0.5433334
   58    1  -0.8700000
   58    2   0.4733334
   59    1  -0.4733334
   59    2   0.5133333
   60    1   0.6833333
   60    2  -0.0066667
   61    1  -0.4733334
   61    2  -0.5066667
   62    1   0.0066667
   62    2   0.6466667
   63    1  -0.5566667
   63    2   0.1733333
   64    1   0.2800000
   64    2  -0.2933334
   65    1  -0.8133333
   65    2   0.0466667
   66    1   0.6100000
   66    2  -0.7733334
   67    1  -0.2033333
   67    2   0.0166667
   68    1   0.5866667
   68    2  -0.1866667
   69    1  -0.5033333
   69    2   0.4166667
   70    1  -0.7500000
   70    2   0.8833333
   71    1   0.6700000
   71    2   0.9633334
   72    1  -0.9800000
   72    2   0.9666667
   73    1   0.5666667
   73    2  -0.4533333
