    1    1   0.0833333
    1    2   0.5633333
    2    1   0.7633334
    2    2  -0.7900000
    3    1   0.6266667
    3    2  -0.4766667
    4    1   0.6300000
    4    2  -0.6300000
    5    1  -0.5166667
    5    2   0.2666667
    6    1   0.7066667
    6    2  -0.3100000
    7    1   0.0133333
    7    2  -0.2266667
    8    1   0.3866667
    8    2  -0.7033334
    9    1  -0.4166667
    9    2   0.3900000
   10    1  -0.5866667
   10    2  -0.3766667
   11    1  -0.4800000
   11    2  -0.0566667
   12    1  -0.2500000
   12    2  -0.2800000
   13    1   0.9966667
   13    2  -0.1166667
   14    1  -0.8433334
   14    2  -0.0500000
   15    1   0.7000000
   15    2   0.7466667
   16    1  -0.2233333
   16    2  -0.1866667
